game_id,name,team,number,goals,assists,ds,turns
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Ben Rehmann,Wisconsin (12),#76,0,3,0,4
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Thomas Gallagher,Wisconsin (12),#17,0,0,0,0
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Craig Cox,Wisconsin (12),#84,1,0,0,3
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Aaron Speiss,Wisconsin (12),#22,0,0,0,0
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Colin Sunde,Wisconsin (12),#41,0,1,0,0
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Graeme Kernick,Wisconsin (12),#23,0,0,0,0
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Erik Jorgensen,Wisconsin (12),#09,1,0,1,0
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Nick Zeman,Wisconsin (12),#20,2,0,1,0
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Brian Novotny,Wisconsin (12),#00,0,0,0,0
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Nicholas Ladas,Wisconsin (12),#44,0,1,0,0
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Arthur Herlitzka,Wisconsin (12),#06,0,0,0,0
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Ross Barker,Wisconsin (12),#25,1,0,0,1
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Jordan O'Neill,Wisconsin (12),#10,3,1,0,1
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Jan Szmanda,Wisconsin (12),#37,0,1,0,0
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Sterling Knoche,Wisconsin (12),#11,1,0,1,1
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,Avery Johnson,Wisconsin (12),#07,0,1,0,1
G14qi%2bRhTokt2ZVbbd2kiplSy3aOCg9MPlK3AtOqje4%3d,William Kluender,Wisconsin (12),#14,1,0,1,1
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Daniel O'Connor,Pittsburgh (2),#43,1,1,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Chen Su,Pittsburgh (2),#66,0,1,0,1
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Tyler Kunsa,Pittsburgh (2),#08,2,0,0,2
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Marquis Cofer,Pittsburgh (2),#11,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Carl Morgenstern,Pittsburgh (2),#61,1,0,1,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Aaron Watson,Pittsburgh (2),#59,1,2,2,1
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Richard Boyle,Pittsburgh (2),#07,1,1,0,1
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Ryan Del Casino,Pittsburgh (2),#83,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Saul Graves,Pittsburgh (2),#05,1,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Patrick Earles,Pittsburgh (2),#03,3,1,1,2
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Christopher Mangogna,Pittsburgh (2),#04,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Jonah Wisch,Pittsburgh (2),#38,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Marcus Ranii-Dropcho,Pittsburgh (2),#42,0,2,0,2
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Patrick Asinger,Pittsburgh (2),#21,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Max Thorne,Pittsburgh (2),#10,1,4,2,2
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Dylan Best,Pittsburgh (2),#15,2,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Joseph Bender,Pittsburgh (2),#02,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Dan Wickens,Pittsburgh (2),#88,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Trent Dillon,Pittsburgh (2),#16,1,0,0,1
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Stephen Shaw,Pittsburgh (2),#18,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Kevin Tang,Pittsburgh (2),#35,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Jimmy Towle,Pittsburgh (2),#48,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Connor Kazmierczak,Pittsburgh (2),#33,1,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Sam Vandusen,Pittsburgh (2),#24,0,3,0,2
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Christian Pitts,Pittsburgh (2),#22,0,0,1,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Peter Mccloskey,Pittsburgh (2),#17,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Dillon Tranquillo,Pittsburgh (2),#77,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Daniel Lee,Michigan (11),#41,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Charles Hyde,Michigan (11),#48,0,1,0,1
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Michael Roberts,Michigan (11),#43,0,0,0,1
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Benjamin Page,Michigan (11),#14,1,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Jonathan Paruk,Michigan (11),#04,0,0,1,3
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Jesse Buchsbaum,Michigan (11),#34,0,0,0,1
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Krishna Mahajan,Michigan (11),#12,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Andrew Dyer Jr,Michigan (11),#20,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Andrew Purugganan,Michigan (11),#01,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Ryan Schechtman,Michigan (11),#15,1,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Robert Moyer,Michigan (11),#40,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Max Teener,Michigan (11),#23,1,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Eli Leonard,Michigan (11),#08,0,1,0,3
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Dan Calabrese,Michigan (11),#72,1,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Elijah Graves,Michigan (11),#17,0,1,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Jordan Macocha,Michigan (11),#07,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Sam Greenwood,Michigan (11),#05,0,1,0,2
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Noah Backer,Michigan (11),#00,0,2,1,3
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Alexander Heatlie,Michigan (11),#10,1,0,1,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Wesley Chen,Michigan (11),#02,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Zachary Goulson,Michigan (11),#11,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Jesse Haji-Sheikh,Michigan (11),#06,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Andy Yu,Michigan (11),#33,0,0,0,1
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Alexander Russomanno,Michigan (11),#03,1,0,0,1
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Travis Compo,Michigan (11),#21,0,0,0,0
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Yonatan (Yoni) Rafael,Michigan (11),#81,2,1,1,2
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Daniel Detone,Michigan (11),#18,0,0,0,2
py3%2fJYcRbCIP3AY9gEgRDc6AdWvPTrBD7GfHTHaLbQI%3d,Jake Moyer,Michigan (11),#70,0,1,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Kolby Janzen,Texas (3),#33,1,1,0,1
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Jonathan Clutton,Texas (3),#19,1,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Norris Perkins,Texas (3),#42,0,1,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Casey Lemay,Texas (3),#12,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Aaryaman Singhal,Texas (3),#17,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Matthew Reese,Texas (3),#02,1,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,William Driscoll,Texas (3),#57,3,5,0,2
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Dennis Merworth,Texas (3),#14,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Nash Mock,Texas (3),#13,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Mitchell Bennett,Texas (3),#21,3,1,0,3
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Connor Breen,Texas (3),#10,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Garrett Idler,Texas (3),#06,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Jordan Taylor,Texas (3),#07,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Carlos Vargas,Texas (3),#30,0,2,0,3
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Cody Holloway,Texas (3),#34,1,0,0,1
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Michael Hays,Texas (3),#16,1,2,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Joel Clutton,Texas (3),#32,2,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Chris Brooks,Texas (3),#31,1,1,0,1
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Chase Cunningham,Texas (3),#20,1,2,1,3
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Sidney Watts,Texas (3),#01,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,David Miller,Texas (3),#48,0,1,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Dillon Larberg,Texas (3),#11,1,0,1,2
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Chris Giron,Texas (3),#83,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Hagen Fritz,Texas (3),#08,0,0,1,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Maxwell Perham,Massachusetts (19),#07,1,0,1,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Brian Rodriguez,Massachusetts (19),#06,0,1,0,1
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Peter Mcginn,Massachusetts (19),#67,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Alec Zabrecky,Massachusetts (19),#47,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Jackson Barron,Massachusetts (19),#05,1,0,0,1
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Samuel Richardson,Massachusetts (19),#81,3,2,0,1
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Giancarlo Cincotta,Massachusetts (19),#44,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Ben Tseytlin,Massachusetts (19),#22,0,0,2,2
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,David Dibiase,Massachusetts (19),#02,1,0,0,5
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Elliot Jerry,Massachusetts (19),#33,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Manit Munshi,Massachusetts (19),#21,3,1,1,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Conor Kline,Massachusetts (19),#11,0,1,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Ben  Sadok,Massachusetts (19),#08,2,3,0,1
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Ben Katz,Massachusetts (19),#17,0,2,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Elliot Lee,Massachusetts (19),#03,1,1,0,4
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Josh Hirschman,Massachusetts (19),#72,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Aaron Raskin,Massachusetts (19),#28,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,David Lunetta,Massachusetts (19),#01,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Jeffrey Babbitt,Massachusetts (19),#31,1,1,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Wesley Johnson,Massachusetts (19),#10,0,0,0,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,George Milne,Massachusetts (19),#19,0,0,1,0
0a4oxoo0XTW2MD0SI4JM5e8pkJ79Ae3xdc5PghgtTF8%3d,Kevin Norton,Massachusetts (19),#15,1,2,1,1
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Tim Mcginn,Oregon (4),#34,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Connor Matthews,Oregon (4),#55,2,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Zach Meyer,Oregon (4),#22,1,0,2,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,William Watkins,Oregon (4),#66,0,0,1,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Trevor Smith,Oregon (4),#27,1,2,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Charlie Wilson-Moses,Oregon (4),#02,0,4,0,1
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Gabe Fruchter,Oregon (4),#21,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Andrew Halpin,Oregon (4),#35,0,1,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Ian Campbell,Oregon (4),#17,0,1,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Mario Bundy,Oregon (4),#15,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Brian Penner,Oregon (4),#77,1,2,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Dylan Freechild,Oregon (4),#10,3,1,0,2
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Timothy Durbin,Oregon (4),#33,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Nicholas Heaton,Oregon (4),#25,0,0,0,1
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Connor Williamson,Oregon (4),#14,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Jack Slevin,Oregon (4),#88,2,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Noah Stuart,Oregon (4),#05,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Christopher  Strub,Oregon (4),#11,0,0,1,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Reilly Gardner,Oregon (4),#19,1,0,0,1
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Spencer Latarski,Oregon (4),#44,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Adam Rees,Oregon (4),#24,2,1,1,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Garrett Chappell,Oregon (4),#31,0,1,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Jonathan Bergan,Oregon (4),#93,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Brian Morrison,Rutgers (20),#35,0,0,0,2
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Shashank Alladi,Rutgers (20),#10,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Justin Lamarche,Rutgers (20),#30,1,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Jibran Mieser,Rutgers (20),#06,1,0,1,3
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Christian Weisenbacher,Rutgers (20),#21,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Alexander Kong,Rutgers (20),#32,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Alberto Alarcon,Rutgers (20),#13,0,1,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Kevin Wang,Rutgers (20),#27,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Scott Xu,Rutgers (20),#11,0,2,0,1
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Andrew Auyeung,Rutgers (20),#19,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Kyle Potkay,Rutgers (20),#20,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Sean Stratton,Rutgers (20),#88,0,0,1,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Brian Schumm,Rutgers (20),#73,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Josue Alorro,Rutgers (20),#43,0,1,1,1
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Drew Rasmussen,Rutgers (20),#50,2,0,0,3
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Richard Wong,Rutgers (20),#18,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Matthew Weintraub,Rutgers (20),#61,0,1,0,7
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Curtis Wang,Rutgers (20),#17,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Michael Kichura,Rutgers (20),#89,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Jonathan Rosen,Rutgers (20),#09,0,0,0,0
uEr3fGSfzWOUxOh%2bEXyhJmzh%2bXS26fJskOR7RJkxmSI%3d,Andrew Zhang,Rutgers (20),#07,1,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Mike French,North Carolina (6),#04,1,1,1,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Nick Macleod,North Carolina (6),#14,1,3,0,2
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Justin Moore,North Carolina (6),#11,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Andrew Cohen,North Carolina (6),#13,1,2,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Aaron Wan,North Carolina (6),#01,0,1,0,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Mitchell Sayasene,North Carolina (6),#08,0,0,1,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Jacob Mouw,North Carolina (6),#09,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Charlie Shaffner,North Carolina (6),#20,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Hunter Wilson,North Carolina (6),#26,2,3,0,2
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Nathan Warden,North Carolina (6),#21,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Ben Maxson,North Carolina (6),#06,1,1,1,2
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Clayton Noblit,North Carolina (6),#76,2,2,0,2
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Jonathan Nethercutt,North Carolina (6),#24,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Ben Snell,North Carolina (6),#77,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Schuyler Kylstra,North Carolina (6),#17,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Aaron Warshauer,North Carolina (6),#00,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Vikram Sethuraman,North Carolina (6),#15,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Dain Nielsen,North Carolina (6),#18,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Drew Chandler,North Carolina (6),#12,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Norman Archer,North Carolina (6),#02,0,0,0,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,Timothy Mcallister,North Carolina (6),#51,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,James Zuraw,North Carolina (6),#23,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o%3d,James Hastings,North Carolina (6),#03,2,0,1,1
