game_id,name,team,seed,number,goals,assists,ds,turns
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Jack Slevin,Oregon,4,88,2,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Noah Stuart,Oregon,4,05,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Christopher  Strub,Oregon,4,11,0,0,1,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Reilly Gardner,Oregon,4,19,1,0,0,1
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Spencer Latarski,Oregon,4,44,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Adam Rees,Oregon,4,24,2,1,1,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Garrett Chappell,Oregon,4,31,0,1,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Jonathan Bergan,Oregon,4,93,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Brian Morrison,Rutgers,20,35,0,0,0,2
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Shashank Alladi,Rutgers,20,10,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Justin Lamarche,Rutgers,20,30,1,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Jibran Mieser,Rutgers,20,06,1,0,1,3
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Christian Weisenbacher,Rutgers,20,21,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Alexander Kong,Rutgers,20,32,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Alberto Alarcon,Rutgers,20,13,0,1,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Kevin Wang,Rutgers,20,27,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Scott Xu,Rutgers,20,11,0,2,0,1
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Andrew Auyeung,Rutgers,20,19,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Kyle Potkay,Rutgers,20,20,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Sean Stratton,Rutgers,20,88,0,0,1,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Brian Schumm,Rutgers,20,73,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Josue Alorro,Rutgers,20,43,0,1,1,1
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Drew Rasmussen,Rutgers,20,50,2,0,0,3
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Richard Wong,Rutgers,20,18,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Matthew Weintraub,Rutgers,20,61,0,1,0,7
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Curtis Wang,Rutgers,20,17,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Michael Kichura,Rutgers,20,89,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Jonathan Rosen,Rutgers,20,09,0,0,0,0
uEr3fGSfzWOUxOh+EXyhJmzh+XS26fJskOR7RJkxmSI=,Andrew Zhang,Rutgers,20,07,1,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Mike French,North Carolina,6,04,1,1,1,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Nick Macleod,North Carolina,6,14,1,3,0,2
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Justin Moore,North Carolina,6,11,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Andrew Cohen,North Carolina,6,13,1,2,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Aaron Wan,North Carolina,6,01,0,1,0,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Mitchell Sayasene,North Carolina,6,08,0,0,1,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Jacob Mouw,North Carolina,6,09,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Charlie Shaffner,North Carolina,6,20,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Hunter Wilson,North Carolina,6,26,2,3,0,2
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Nathan Warden,North Carolina,6,21,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Ben Maxson,North Carolina,6,06,1,1,1,2
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Clayton Noblit,North Carolina,6,76,2,2,0,2
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Jonathan Nethercutt,North Carolina,6,24,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Ben Snell,North Carolina,6,77,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Schuyler Kylstra,North Carolina,6,17,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Aaron Warshauer,North Carolina,6,00,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Vikram Sethuraman,North Carolina,6,15,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Dain Nielsen,North Carolina,6,18,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Drew Chandler,North Carolina,6,12,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Norman Archer,North Carolina,6,02,0,0,0,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Timothy Mcallister,North Carolina,6,51,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,James Zuraw,North Carolina,6,23,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,James Hastings,North Carolina,6,03,2,0,1,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Alex (Evan) Grosskurth,North Carolina,6,42,3,0,0,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Christian Johnson,North Carolina,6,32,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Jackson Tambor,North Carolina,6,07,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Brian Luong,North Carolina,6,05,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Zachary Maines,Florida State,10,21,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,James Koerner,Florida State,10,10,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Brian Phillips,Florida State,10,46,0,0,0,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Cole Friedes,Florida State,10,25,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Jason Holleran,Florida State,10,01,1,2,0,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Morgan Stanley,Florida State,10,15,1,0,1,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Thomas Mazza,Florida State,10,05,1,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Peter Van Brussel,Florida State,10,23,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Gabriel Bidot,Florida State,10,99,0,0,1,3
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Scotty Bohrer,Florida State,10,13,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Zach Wernick,Florida State,10,16,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,David Cromer,Florida State,10,09,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Scott Moore,Florida State,10,88,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Kody Cotton,Florida State,10,33,0,0,1,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Austin Bass,Florida State,10,14,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Clark  Cofer,Florida State,10,07,4,4,0,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Josh Puttbach,Florida State,10,17,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Christopher Larocque,Florida State,10,18,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Chente Ortiz,Florida State,10,08,0,0,0,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Connor Holcombe,Florida State,10,27,3,2,0,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Ryan Macfadyen,Florida State,10,22,2,2,1,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Andrew Roney,Florida State,10,03,2,4,1,2
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Wayde Voss,Florida State,10,12,1,1,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Marcus Johns,Florida State,10,06,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Liam Rawson,Florida State,10,11,0,0,0,1
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Robert Patterson,Florida State,10,02,0,0,0,0
pIghfS9QRg8hk9V6QQRebSBCiBWFtVDMUo1XpYdBy8o=,Andrew Larocque,Florida State,10,28,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Brennen Zinckgraf,Florida,9,12,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Bradley Seuntjens,Florida,9,04,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Patrick Gettino,Florida,9,32,3,0,2,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Gabriel Lucas,Florida,9,18,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,James Dahl,Florida,9,03,0,5,1,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Jason Silverman,Florida,9,00,2,1,1,2
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Dayan D'Aniello,Florida,9,05,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Jacob Dummeldinger,Florida,9,11,2,0,1,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Matthew Terza,Florida,9,13,2,2,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Billy O'Bryan,Florida,9,02,0,0,0,1
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Bryan Redden,Florida,9,45,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Joseph Sutherland,Florida,9,08,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Matt Thompson,Florida,9,10,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Aaron Spector,Florida,9,26,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Tanner Repasky,Florida,9,15,1,1,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Rob Brice,Florida,9,16,0,1,0,1
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Daniel Bishop,Florida,9,06,1,1,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Hayden Wachob,Florida,9,18,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Doug Terza,Florida,9,31,2,0,0,1
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Bobby Ley,Florida,9,09,2,5,0,2
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Brian Benge,Florida,9,33,1,0,0,1
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Andrew Ranon,Florida,9,17,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Brian Morrison,Rutgers,20,35,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Shashank Alladi,Rutgers,20,10,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Justin Lamarche,Rutgers,20,30,2,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Jibran Mieser,Rutgers,20,06,1,2,2,3
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Christian Weisenbacher,Rutgers,20,21,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Alexander Kong,Rutgers,20,32,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Alberto Alarcon,Rutgers,20,13,4,0,3,2
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Kevin Wang,Rutgers,20,27,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Scott Xu,Rutgers,20,11,0,2,0,1
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Andrew Auyeung,Rutgers,20,19,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Kyle Potkay,Rutgers,20,20,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Sean Stratton,Rutgers,20,88,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Brian Schumm,Rutgers,20,73,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Josue Alorro,Rutgers,20,43,0,0,0,2
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Drew Rasmussen,Rutgers,20,50,1,1,2,1
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Richard Wong,Rutgers,20,18,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Matthew Weintraub,Rutgers,20,61,0,3,0,3
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Curtis Wang,Rutgers,20,17,0,0,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Michael Kichura,Rutgers,20,89,1,0,0,2
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Jonathan Rosen,Rutgers,20,09,0,1,0,0
QkjojaOBezSjxdMbD8cCde+uWyN1OMC+u3gnciVlnKw=,Andrew Zhang,Rutgers,20,07,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Matt Mason,North Carolina-Wilmington,5,20,0,0,1,1
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Austin Mcgrayne,North Carolina-Wilmington,5,33,1,0,1,1
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Wilkin Hanaway,North Carolina-Wilmington,5,05,0,0,1,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Trip Brightwell,North Carolina-Wilmington,5,07,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Parker Grissom,North Carolina-Wilmington,5,99,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Cale Ward,North Carolina-Wilmington,5,03,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Charlie Lian,North Carolina-Wilmington,5,01,1,1,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Erik Esposto,North Carolina-Wilmington,5,04,2,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Robert Goode,North Carolina-Wilmington,5,12,1,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Jacob Gallagher,North Carolina-Wilmington,5,25,1,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Luke Hancock,North Carolina-Wilmington,5,10,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Michael Anthony,North Carolina-Wilmington,5,52,0,1,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Daniel Mercer,North Carolina-Wilmington,5,35,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Nicholas Jackson,North Carolina-Wilmington,5,24,1,4,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Jason Alexander,North Carolina-Wilmington,5,00,0,0,0,1
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,William Mcgee,North Carolina-Wilmington,5,09,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Ellis Nottingham,North Carolina-Wilmington,5,21,1,4,1,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Jack Williams,North Carolina-Wilmington,5,11,6,1,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Thomas Terrio,North Carolina-Wilmington,5,16,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Kyle Gibbons,North Carolina-Wilmington,5,56,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Xavier Maxstadt,North Carolina-Wilmington,5,80,0,3,1,1
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Christopher Leblanc,North Carolina-Wilmington,5,22,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,James Harum,North Carolina-Wilmington,5,08,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Brennen Zinckgraf,Florida,9,12,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Bradley Seuntjens,Florida,9,04,2,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Patrick Gettino,Florida,9,32,0,1,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Gabriel Lucas,Florida,9,18,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,James Dahl,Florida,9,03,1,2,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Jason Silverman,Florida,9,00,1,3,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Dayan D'Aniello,Florida,9,05,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Jacob Dummeldinger,Florida,9,11,1,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Matthew Terza,Florida,9,13,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Billy O'Bryan,Florida,9,02,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Bryan Redden,Florida,9,45,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Joseph Sutherland,Florida,9,08,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Matt Thompson,Florida,9,10,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Aaron Spector,Florida,9,26,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Tanner Repasky,Florida,9,15,3,1,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Rob Brice,Florida,9,16,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Daniel Bishop,Florida,9,06,2,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Hayden Wachob,Florida,9,18,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Doug Terza,Florida,9,31,0,0,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Bobby Ley,Florida,9,09,0,4,0,1
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Brian Benge,Florida,9,33,3,1,0,0
JDJZD0p8WJm2ZFf9fe0xfo9J+NasoV9vMB2ilIsY4fk=,Andrew Ranon,Florida,9,17,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Zachary Maines,Florida State,10,21,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,James Koerner,Florida State,10,10,1,0,2,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Brian Phillips,Florida State,10,46,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Cole Friedes,Florida State,10,25,1,0,0,1
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Jason Holleran,Florida State,10,01,2,2,0,4
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Morgan Stanley,Florida State,10,15,1,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Thomas Mazza,Florida State,10,05,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Peter Van Brussel,Florida State,10,23,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Gabriel Bidot,Florida State,10,99,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Scotty Bohrer,Florida State,10,13,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Zach Wernick,Florida State,10,16,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,David Cromer,Florida State,10,09,0,0,0,1
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Scott Moore,Florida State,10,88,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Kody Cotton,Florida State,10,33,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Austin Bass,Florida State,10,14,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Clark  Cofer,Florida State,10,07,2,2,0,4
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Josh Puttbach,Florida State,10,17,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Christopher Larocque,Florida State,10,18,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Chente Ortiz,Florida State,10,08,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Connor Holcombe,Florida State,10,27,2,3,1,2
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Ryan Macfadyen,Florida State,10,22,1,1,0,1
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Andrew Roney,Florida State,10,03,1,3,0,6
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Wayde Voss,Florida State,10,12,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Marcus Johns,Florida State,10,06,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Liam Rawson,Florida State,10,11,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Robert Patterson,Florida State,10,02,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Andrew Larocque,Florida State,10,28,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Seth Drew,Tufts,15,70,0,0,0,0
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Nicholas  Roberts,Tufts,15,03,0,0,1,1
hVNOjEp33vckLYPmpLuyeJja6Wd4UvXpms/3C5ahZzE=,Michael Hagenow,Tufts,15,52,0,0,1,0
